 This dataset is made of  3  ECMWF model profiles

 Call to RTTOV_CLD
 -----------------

 Channel  cloudy Tb    clear Tb
   1    0.2270322827303610E+03 0.2270322864920192E+03
   2    0.2202397544258208E+03 0.2202397643457705E+03
   3    0.2196498792744753E+03 0.2196528158782627E+03
   4    0.2246761477434890E+03 0.2249111335304823E+03
   5    0.2360472280658527E+03 0.2377155110062887E+03
   6    0.2456178985725643E+03 0.2489629622211463E+03
   7    0.2542445991955265E+03 0.2600214951678841E+03
   8    0.2678490630681908E+03 0.2791257472098808E+03
   9    0.2485618604664078E+03 0.2554645331532022E+03
  10    0.2659655256100423E+03 0.2758129373726686E+03
  11    0.2489210503154903E+03 0.2507667084000060E+03
  12    0.2276580984642171E+03 0.2277163448388898E+03
  13    0.2601228538043183E+03 0.2670606854702643E+03
  14    0.2499030334001398E+03 0.2543614202739880E+03
  15    0.2409586310745648E+03 0.2436432518107672E+03
  16    0.2368073033430519E+03 0.2385232246690822E+03
  17    0.2659570948044532E+03 0.2732552501684956E+03
  18    0.2706441771274095E+03 0.2787666913506978E+03
  19    0.2706057403828804E+03 0.2792629895675537E+03
  20    0.2286009400541106E+03 0.2286044393611048E+03
  21    0.2162320816600149E+03 0.2162576901601550E+03
  22    0.2145629368162969E+03 0.2152851266638203E+03
  23    0.2240183779662752E+03 0.2286658044362945E+03
  24    0.2366507492243112E+03 0.2457352651443801E+03
  25    0.2457992428925176E+03 0.2584718548979895E+03
  26    0.2530589735986658E+03 0.2685385059196616E+03
  27    0.2701825861917655E+03 0.2913187698793253E+03
  28    0.2531842464154807E+03 0.2657272526734440E+03
  29    0.2642996072443008E+03 0.2841675952589418E+03
  30    0.2484672272713453E+03 0.2562005093768284E+03
  31    0.2287688844387976E+03 0.2326618692418760E+03
  32    0.2712582829712692E+03 0.2825583152891869E+03
  33    0.2607396407266514E+03 0.2698445558076832E+03
  34    0.2505293527592942E+03 0.2575768597000413E+03
  35    0.2457389576489181E+03 0.2516960877137033E+03
  36    0.2805369860914112E+03 0.2923547521628932E+03
  37    0.2860350944453744E+03 0.2980115906364396E+03
  38    0.2856517490373288E+03 0.2968967652787850E+03
  39    0.2298124369594962E+03 0.2298124381887642E+03
  40    0.2193719245224378E+03 0.2193719262944074E+03
  41    0.2179437291235459E+03 0.2179437295012908E+03
  42    0.2282681886914977E+03 0.2282742709545970E+03
  43    0.2448988050839019E+03 0.2450576505876959E+03
  44    0.2583614817767092E+03 0.2587606895491750E+03
  45    0.2695487869868837E+03 0.2704958473922229E+03
  46    0.2884614650452646E+03 0.2918216723704187E+03
  47    0.2625190861484662E+03 0.2646937810401857E+03
  48    0.2859302890475894E+03 0.2882480003491887E+03
  49    0.2661734388408410E+03 0.2661978257943025E+03
  50    0.2391032172072763E+03 0.2391032172072904E+03
  51    0.2773091121352225E+03 0.2793625266583654E+03
  52    0.2658287188434816E+03 0.2669262580517745E+03
  53    0.2542348249088407E+03 0.2547783652532168E+03
  54    0.2486836202930321E+03 0.2489576243433756E+03
  55    0.2842632459098938E+03 0.2868326434732894E+03
  56    0.2888933388918385E+03 0.2919956889783716E+03
  57    0.2891625703859026E+03 0.2924531258498113E+03

 Test TL
 -------


 (Profile x channel) no.  1
          Lambda       Clear Rad      Cloudy Rad        Clear Tb       Cloudy Tb
    0.0000000001    1.0000390139    1.0000703698    0.9999307245    1.0001770602
    0.0000000010    1.0000016779    0.9999987709    0.9999676912    1.0000047849
    0.0000000100    1.0000007213    1.0000003061    0.9999984398    1.0000023010
    0.0000001000    1.0000001117    1.0000001326    0.9999998991    1.0000001908
    0.0000010000    1.0000000231    1.0000000191    1.0000000118    1.0000000081
    0.0000100000    1.0000001237    1.0000001235    1.0000000013    1.0000000037
    0.0001000000    1.0000012310    1.0000012309    1.0000000282    1.0000000286
    0.0010000000    1.0000123088    1.0000123088    1.0000002838    1.0000002838
    0.0099999998    1.0001230876    1.0001230875    1.0000028383    1.0000028382
    0.1000000015    1.0012308381    1.0012308372    1.0000283779    1.0000283772
    1.0000000000    1.0123042460    1.0123042355    1.0002833111    1.0002833023

 (Profile x channel) no.  2
          Lambda       Clear Rad      Cloudy Rad        Clear Tb       Cloudy Tb
    0.0000000001    0.9999265388    0.9998908236    0.9998964547    1.0000250266
    0.0000000010    0.9999973792    0.9999935234    0.9999867979    0.9999863676
    0.0000000100    1.0000005429    1.0000005811    0.9999996759    1.0000005356
    0.0000001000    1.0000000296    0.9999999615    0.9999999162    0.9999998729
    0.0000010000    1.0000000261    1.0000000324    1.0000000078    1.0000000161
    0.0000100000    1.0000001285    1.0000001287    1.0000000021    1.0000000014
    0.0001000000    1.0000012798    1.0000012798    1.0000000088    1.0000000090
    0.0010000000    1.0000127971    1.0000127971    1.0000000887    1.0000000886
    0.0099999998    1.0001279706    1.0001279705    1.0000008866    1.0000008864
    0.1000000015    1.0012797032    1.0012797021    1.0000088652    1.0000088634
    1.0000000000    1.0127963244    1.0127962901    1.0000886050    1.0000885647

 (Profile x channel) no.  3
          Lambda       Clear Rad      Cloudy Rad        Clear Tb       Cloudy Tb
    0.0000000001    1.0000218079    0.9999826796    1.0000391683    0.9999137037
    0.0000000010    1.0000073654    1.0000008224    1.0000132585    0.9999915798
    0.0000000100    1.0000004632    1.0000000762    1.0000002606    0.9999993410
    0.0000001000    1.0000000834    1.0000000222    0.9999999833    0.9999999719
    0.0000010000    1.0000000107    1.0000000075    0.9999999975    0.9999999861
    0.0000100000    1.0000001323    1.0000001319    1.0000000021    1.0000000011
    0.0001000000    1.0000013331    1.0000013314    1.0000000260    1.0000000238
    0.0010000000    1.0000133308    1.0000133138    1.0000002587    1.0000002379
    0.0099999998    1.0001333085    1.0001331383    1.0000025872    1.0000023791
    0.1000000015    1.0013331313    1.0013314331    1.0000258452    1.0000237734
    1.0000000000    1.0133350257    1.0133180643    1.0002553950    1.0002351685

 (Profile x channel) no.  4
          Lambda       Clear Rad      Cloudy Rad        Clear Tb       Cloudy Tb
    0.0000000001    0.9998945821    0.9998787990    0.9998339728    0.9997733163
    0.0000000010    0.9999937667    0.9999917872    0.9999777513    0.9999856541
    0.0000000100    0.9999994642    0.9999996713    0.9999978523    1.0000012003
    0.0000001000    0.9999998659    0.9999997665    0.9999998468    0.9999999087
    0.0000010000    1.0000000174    1.0000000179    1.0000000048    1.0000000078
    0.0000100000    1.0000001286    1.0000001216    1.0000000131    1.0000000065
    0.0001000000    1.0000012948    1.0000012231    1.0000001520    1.0000000595
    0.0010000000    1.0000129486    1.0000122321    1.0000015222    1.0000005961
